one,two,index,text,raw_text,start_time,end_time,speaker_id,speaker_name
2,59,59,"So they started when Vex came to Australia in 2018 in IQ, and just with only a year or so to go before they finished school, they managed to qualify for Welds.","So they started when Vex came to Australia in 2018 in IQ, and just with only a year or so to go before they finished school, they managed to qualify for Welds.",783.346,796.966,0,Milo Zankov
2,60,60,And that was having those ups and downs throughout in terms of them building and growing as a team and all those other components was amazing to see.,And that was having those ups and downs throughout in terms of them building and growing as a team and all those other components was amazing to see.,797.158,811.294,0,Milo Zankov
2,61,61,"I mean, for me, I've always said to them that it's just the growth in them that's the rewarding experience, and they know that as well.","I mean, for me, I've always said to them that it's just the growth in them that's the rewarding experience, and they know that as well.",811.412,820.802,0,Milo Zankov
2,62,62,"But to have that, I guess, added element of achieving an opportunity to see other teams from around the world who are the best of the best for the season was just the icing on the cake.","But to have that, I guess, added element of achieving an opportunity to see other teams from around the world who are the best of the best for the season was just the icing on the cake.",820.936,837.314,0,Milo Zankov
2,63,63,And I think that's been amazing.,And I think that's been amazing.,837.362,840.282,0,Milo Zankov
2,64,64,"And from the other side of it is to have teams that otherwise would never participate in competitions like this through very minimal funding, suddenly say we do want to get involved.","And from the other side of it is to have teams that otherwise would never participate in competitions like this through very minimal funding, suddenly say we do want to get involved.",840.416,854.874,0,Milo Zankov
2,65,65,"And so seeing that the school is able to provide the regional competition for teams to come and participate in that space and those students see that as their Welds tournament in a way, because they're just having an experience with other students that they never would of originally, I think that's just amazing.","And so seeing that the school is able to provide the regional competition for teams to come and participate in that space and those students see that as their Welds tournament in a way, because they're just having an experience with other students that they never would of originally, I think that's just amazing.",854.922,878.006,0,Milo Zankov
2,66,66,"And so it can be a student seeing a small regional competition as their Worlds tournament all the way through to those students, knowing what Worlds was and is and then actually being here and seeing that has been amazing.","And so it can be a student seeing a small regional competition as their Worlds tournament all the way through to those students, knowing what Worlds was and is and then actually being here and seeing that has been amazing.",878.188,897.622,0,Milo Zankov
2,67,67,"So, thank you.","So, thank you.",897.756,899.414,0,Milo Zankov
2,68,68,You it.,You it.,899.612,950.64,1,
2,69,69,"So I guess a lesson that perhaps didn't work out with Vex was moving too quickly to building an IQ robot and then running an autonomous challenge in terms of students programming or mimicking basically, what was happening in the industry with autonomous cars.","So I guess a lesson that perhaps didn't work out with Vex was moving too quickly to building an IQ robot and then running an autonomous challenge in terms of students programming or mimicking basically, what was happening in the industry with autonomous cars.",952.13,977.794,0,Milo Zankov
2,70,70,"I think what was interesting with that whole unit, which we're retweaking and changing, is the excitement around autonomous vehicles for students I perceived was going to be there, but it wasn't.","I think what was interesting with that whole unit, which we're retweaking and changing, is the excitement around autonomous vehicles for students I perceived was going to be there, but it wasn't.",977.842,993.782,0,Milo Zankov
2,71,71,"And so they're more interested in some of the mechanical componentry in terms of how and functions a robot versus giving them an opportunity to explore the ethical and implications of autonomous vehicles on the roads, et cetera.","And so they're more interested in some of the mechanical componentry in terms of how and functions a robot versus giving them an opportunity to explore the ethical and implications of autonomous vehicles on the roads, et cetera.",993.846,1013.89,0,Milo Zankov
2,72,72,What I found in that particular grade eight class wasn't there.,What I found in that particular grade eight class wasn't there.,1016.23,1021.25,0,Milo Zankov
2,73,73,"So when we changed tact and moved into some of the nuts and bolts off mechanics, off a robot, et cetera, and moved away from that, build a basic robot mover, et cetera, and think about the autonomy of what's happening yeah, that definitely is an area that when that lesson was happening, I thought, okay, there's some tweaks here to be made.","So when we changed tact and moved into some of the nuts and bolts off mechanics, off a robot, et cetera, and moved away from that, build a basic robot mover, et cetera, and think about the autonomy of what's happening yeah, that definitely is an area that when that lesson was happening, I thought, okay, there's some tweaks here to be made.",1021.32,1049.9,0,Milo Zankov
2,74,74,"So, yeah, that was one component.","So, yeah, that was one component.",1050.37,1052.09,0,Milo Zankov
3,0,0,I'm Peggy Myers.,I'm Peggy Myers.,0.33,1.402,0,Peggy Myers
3,1,1,"I am a middle school teacher, 6th through 8th grade at Hancock Middle School up in the Upper Peninsula of Michigan.","I am a middle school teacher, 6th through 8th grade at Hancock Middle School up in the Upper Peninsula of Michigan.",1.466,8.43,0,Peggy Myers
